Image,Count_Divided_By_120
imgs/n02112137_14103.JPEG,0.625
imgs/n02112137_16561.JPEG,0.425
imgs/n02112137_16853.JPEG,0.4
imgs/n02112137_2512.JPEG,0.6
imgs/n02112137_6867.JPEG,0.35
imgs/n02112137_7.JPEG,0.20833333333333334
imgs/n02112137_8793.JPEG,0.3
imgs/n02112350_2658.JPEG,0.4083333333333333
imgs/n02112350_2709.JPEG,0.38333333333333336
imgs/n02112350_4129.JPEG,1.0333333333333334
imgs/n02112350_520.JPEG,0.4
imgs/n02112350_5656.JPEG,0.55
imgs/n02112350_6322.JPEG,0.5333333333333333
imgs/n02112350_9791.JPEG,1.1083333333333334
imgs/n02112350_9908.JPEG,0.36666666666666664
imgs/n02112706_3238.JPEG,0.275
imgs/n02112706_3671.JPEG,0.9
imgs/n02112706_4777.JPEG,0.3333333333333333
imgs/n02112706_4803.JPEG,0.925
imgs/n02112706_490.JPEG,0.35
imgs/n02112706_4984.JPEG,1.725
imgs/n02112706_5173.JPEG,0.7166666666666667
imgs/n02112706_5481.JPEG,0.375
imgs/n02113023_2494.JPEG,0.44166666666666665
imgs/n02113023_2683.JPEG,1.1333333333333333
imgs/n02113023_460.JPEG,1.0166666666666666
imgs/n02113023_5881.JPEG,0.225
imgs/n02113023_8552.JPEG,3.3916666666666666
imgs/n02113023_8723.JPEG,0.4666666666666667
imgs/n02113186_10086.JPEG,0.6583333333333333
imgs/n02113186_11220.JPEG,1.8166666666666667
imgs/n02113186_14614.JPEG,0.43333333333333335
imgs/n02113186_2963.JPEG,0.6583333333333333
imgs/n02113186_5226.JPEG,0.8916666666666667
imgs/n02113186_6469.JPEG,2.05
imgs/n02113624_3118.JPEG,0.775
imgs/n02113624_3729.JPEG,0.26666666666666666
imgs/n02113624_4112.JPEG,1.15
imgs/n02113624_5799.JPEG,0.7916666666666666
imgs/n02113624_78.JPEG,1.2916666666666667
imgs/n02113624_825.JPEG,0.26666666666666666
imgs/n02113624_9199.JPEG,1.6083333333333334
imgs/n02113712_1022.JPEG,1.1083333333333334
imgs/n02113712_10525.JPEG,1.1916666666666667
imgs/n02113712_1066.JPEG,0.8166666666666667
imgs/n02113712_2928.JPEG,0.5333333333333333
imgs/n02113712_3315.JPEG,1.025
imgs/n02113712_8332.JPEG,0.7
imgs/n02113712_8658.JPEG,0.5666666666666667
imgs/n02113712_9128.JPEG,0.9583333333333334
imgs/n02113712_9233.JPEG,2.025
imgs/n02113799_1463.JPEG,0.9583333333333334
imgs/n02113799_2139.JPEG,2.325
imgs/n02113799_2326.JPEG,0.5916666666666667
imgs/n02113799_3107.JPEG,0.5916666666666667
imgs/n02113799_3440.JPEG,0.4083333333333333
imgs/n02113799_4126.JPEG,0.35833333333333334
imgs/n02113799_510.JPEG,0.8666666666666667
imgs/n02113799_563.JPEG,2.675
imgs/n02113978_11022.JPEG,1.05
imgs/n02113978_1398.JPEG,0.475
imgs/n02113978_1461.JPEG,0.9416666666666667
imgs/n02113978_5226.JPEG,0.225
imgs/n02113978_5865.JPEG,0.6583333333333333
imgs/n02113978_6118.JPEG,0.5833333333333334
imgs/n02113978_7026.JPEG,0.25833333333333336
imgs/n02114367_13845.JPEG,0.7916666666666666
imgs/n02114367_17823.JPEG,0.425
imgs/n02114367_18856.JPEG,1.4
imgs/n02114367_19342.JPEG,0.95
imgs/n02114367_21796.JPEG,0.8416666666666667
imgs/n02114367_4884.JPEG,0.7916666666666666
imgs/n02114367_7108.JPEG,0.425
imgs/n02114367_9404.JPEG,0.3416666666666667
imgs/n02114548_1178.JPEG,1.0333333333333334
imgs/n02114548_12580.JPEG,0.5416666666666666
imgs/n02114548_15199.JPEG,0.6
imgs/n02114548_33990.JPEG,0.39166666666666666
imgs/n02114548_4302.JPEG,2.1416666666666666
imgs/n02114548_5024.JPEG,0.8666666666666667
imgs/n02114548_6085.JPEG,0.31666666666666665
imgs/n02114548_9642.JPEG,0.36666666666666664
imgs/n02114712_1263.JPEG,0.4083333333333333
imgs/n02114712_15467.JPEG,1.3333333333333333
imgs/n02114712_15629.JPEG,0.36666666666666664
imgs/n02114712_18457.JPEG,1.55
imgs/n02114712_20289.JPEG,0.3416666666666667
imgs/n02114712_20472.JPEG,0.5416666666666666
imgs/n02114712_21632.JPEG,0.7333333333333333
imgs/n02114712_21936.JPEG,0.6
imgs/n02114855_11945.JPEG,0.925
imgs/n02114855_12507.JPEG,0.6833333333333333
imgs/n02114855_14725.JPEG,0.31666666666666665
imgs/n02114855_3418.JPEG,0.875
imgs/n02114855_6944.JPEG,0.26666666666666666
imgs/n02114855_7589.JPEG,0.575
imgs/n02115641_10798.JPEG,0.9583333333333334
imgs/n02115641_18.JPEG,0.575
imgs/n02115641_1823.JPEG,1.1083333333333334
imgs/n02115641_41696.JPEG,0.8916666666666667
imgs/n02115913_1237.JPEG,0.43333333333333335
imgs/n02115913_13680.JPEG,0.31666666666666665
imgs/n02115913_2414.JPEG,0.5833333333333334
imgs/n02115913_3229.JPEG,0.48333333333333334
imgs/n02115913_548.JPEG,0.6166666666666667
imgs/n02115913_5647.JPEG,0.39166666666666666
imgs/n02115913_7382.JPEG,0.375
imgs/n02115913_7837.JPEG,0.8333333333333334
imgs/n02115913_7854.JPEG,0.575
imgs/n02116738_15778.JPEG,1.2083333333333333
imgs/n02116738_18144.JPEG,0.5166666666666667
imgs/n02116738_2083.JPEG,0.6333333333333333
imgs/n02116738_2274.JPEG,1.2416666666666667
imgs/n02116738_26370.JPEG,1.5666666666666667
imgs/n02116738_2802.JPEG,0.6333333333333333
imgs/n02116738_54342.JPEG,0.7916666666666666
imgs/n02116738_7028.JPEG,2.066666666666667
imgs/n02117135_11716.JPEG,0.6666666666666666
imgs/n02117135_2895.JPEG,1.65
imgs/n02117135_3622.JPEG,0.39166666666666666
imgs/n02117135_5674.JPEG,1.1416666666666666
imgs/n02117135_7820.JPEG,2.2416666666666667
imgs/n02117135_7932.JPEG,0.7666666666666667
imgs/n02117135_7959.JPEG,0.8583333333333333
imgs/n02117135_8475.JPEG,1.4666666666666666
imgs/n02119022_178.JPEG,1.2666666666666666
imgs/n02119022_22026.JPEG,0.5833333333333334
imgs/n02119022_24388.JPEG,0.4666666666666667
imgs/n02119022_3786.JPEG,0.8666666666666667
imgs/n02119022_5565.JPEG,0.6083333333333333
imgs/n02119022_5856.JPEG,0.31666666666666665
imgs/n02119022_8204.JPEG,0.275
imgs/n02119022_8415.JPEG,0.7083333333333334
imgs/n02119789_1244.JPEG,0.425
imgs/n02119789_17988.JPEG,0.9166666666666666
imgs/n02119789_3486.JPEG,1.0916666666666666
imgs/n02119789_7670.JPEG,0.475
imgs/n02119789_9911.JPEG,0.45
imgs/n02120079_10908.JPEG,0.475
imgs/n02120079_11583.JPEG,0.7083333333333334
imgs/n02120079_14843.JPEG,0.4583333333333333
imgs/n02120079_16197.JPEG,0.9416666666666667
imgs/n02120079_31946.JPEG,0.36666666666666664
imgs/n02120079_35032.JPEG,0.8916666666666667
imgs/n02120079_7700.JPEG,0.95
imgs/n02120505_15761.JPEG,2.2416666666666667
imgs/n02120505_16192.JPEG,0.3416666666666667
imgs/n02120505_3860.JPEG,0.31666666666666665
imgs/n02120505_431.JPEG,1.1
imgs/n02120505_9539.JPEG,0.5166666666666667
imgs/n02123045_11101.JPEG,1.05
imgs/n02123045_16528.JPEG,0.8083333333333333
imgs/n02123045_191.JPEG,0.6
imgs/n02123045_3088.JPEG,3.4
imgs/n02123045_4237.JPEG,0.375
imgs/n02123045_5009.JPEG,1.1583333333333334
imgs/n02123045_5216.JPEG,0.23333333333333334
imgs/n02123045_7698.JPEG,0.7
imgs/n02123045_8597.JPEG,0.6
imgs/n02123159_1183.JPEG,0.5333333333333333
imgs/n02123159_286.JPEG,1.9916666666666667
imgs/n02123159_4144.JPEG,0.4666666666666667
imgs/n02123159_5225.JPEG,0.30833333333333335
imgs/n02123159_5494.JPEG,0.43333333333333335
imgs/n02123394_1037.JPEG,1.0416666666666667
imgs/n02123394_3926.JPEG,1.1083333333333334
imgs/n02123394_7807.JPEG,0.2833333333333333
imgs/n02123394_825.JPEG,1.0333333333333334
imgs/n02123597_11229.JPEG,0.30833333333333335
imgs/n02123597_1690.JPEG,1.3416666666666666
imgs/n02123597_19872.JPEG,1.35
imgs/n02123597_3569.JPEG,0.14166666666666666
imgs/n02123597_426.JPEG,0.2833333333333333
imgs/n02123597_749.JPEG,0.575
imgs/n02123597_8113.JPEG,0.6166666666666667
imgs/n02123597_8443.JPEG,1.2083333333333333
imgs/n02123597_8814.JPEG,0.4083333333333333
imgs/n02124075_12273.JPEG,0.9583333333333334
imgs/n02124075_1279.JPEG,0.55
imgs/n02124075_13587.JPEG,0.6833333333333333
imgs/n02124075_4559.JPEG,1.0416666666666667
imgs/n02124075_6756.JPEG,1.4416666666666667
imgs/n02124075_7973.JPEG,0.43333333333333335
imgs/n02125311_13402.JPEG,0.925
imgs/n02125311_14733.JPEG,0.8666666666666667
imgs/n02125311_1896.JPEG,0.675
imgs/n02125311_19367.JPEG,0.7333333333333333
imgs/n02125311_20423.JPEG,0.35
imgs/n02125311_4744.JPEG,3.0416666666666665
imgs/n02125311_50622.JPEG,0.26666666666666666
imgs/n02125311_9371.JPEG,0.3416666666666667
imgs/n02127052_16240.JPEG,0.6333333333333333
imgs/n02127052_18077.JPEG,0.9333333333333333
imgs/n02127052_19134.JPEG,0.3
imgs/n02127052_22866.JPEG,0.325
imgs/n02127052_2550.JPEG,0.6666666666666666
imgs/n02127052_4761.JPEG,0.4
imgs/n02127052_4912.JPEG,1.3833333333333333
imgs/n02127052_8067.JPEG,0.3333333333333333
imgs/n02128385_1582.JPEG,0.5583333333333333
imgs/n02128385_17434.JPEG,0.25
imgs/n02128385_19456.JPEG,0.43333333333333335
imgs/n02128385_218.JPEG,0.31666666666666665
imgs/n02128385_256.JPEG,0.8583333333333333
imgs/n02128385_3935.JPEG,0.43333333333333335
imgs/n02128757_10187.JPEG,0.9833333333333333
imgs/n02128757_12330.JPEG,1.2333333333333334
imgs/n02128757_15437.JPEG,1.2583333333333333
imgs/n02128757_20632.JPEG,0.75
imgs/n02128757_2358.JPEG,0.8666666666666667
imgs/n02128757_6391.JPEG,0.25833333333333336
imgs/n02128757_7088.JPEG,1.9916666666666667
imgs/n02128757_7160.JPEG,1.025
imgs/n02128757_7717.JPEG,0.30833333333333335
imgs/n02128925_13899.JPEG,0.5333333333333333
imgs/n02128925_15731.JPEG,0.5166666666666667
imgs/n02128925_1578.JPEG,0.5666666666666667
imgs/n02128925_67731.JPEG,0.5166666666666667
imgs/n02128925_7060.JPEG,0.425
imgs/n02128925_80209.JPEG,0.95
imgs/n02128925_978.JPEG,0.39166666666666666
imgs/n02129165_1211.JPEG,0.325
imgs/n02129165_13608.JPEG,0.8333333333333334
imgs/n02129165_1700.JPEG,1.275
imgs/n02129165_17344.JPEG,0.6916666666666667
imgs/n02129165_22279.JPEG,0.38333333333333336
imgs/n02129165_24549.JPEG,0.6666666666666666
imgs/n02129165_2515.JPEG,1.1166666666666667
imgs/n02129604_13400.JPEG,0.5166666666666667
imgs/n02129604_19690.JPEG,0.45
imgs/n02129604_2881.JPEG,0.5
imgs/n02129604_3743.JPEG,0.5333333333333333
imgs/n02129604_4800.JPEG,0.6416666666666667
imgs/n02129604_579.JPEG,0.7833333333333333
imgs/n02130308_1747.JPEG,0.26666666666666666
imgs/n02130308_1999.JPEG,1.4
imgs/n02130308_21867.JPEG,1.0333333333333334
imgs/n02130308_2372.JPEG,0.8
imgs/n02130308_27122.JPEG,0.275
imgs/n02130308_783.JPEG,0.55
imgs/n02132136_10559.JPEG,0.4666666666666667
imgs/n02132136_11142.JPEG,1.5416666666666667
imgs/n02132136_13587.JPEG,0.6166666666666667
imgs/n02132136_1679.JPEG,0.8916666666666667
imgs/n02132136_18695.JPEG,0.5333333333333333
imgs/n02132136_1973.JPEG,0.36666666666666664
imgs/n02132136_3888.JPEG,0.575
imgs/n02133161_14867.JPEG,0.25
imgs/n02133161_15372.JPEG,0.16666666666666666
imgs/n02133161_1561.JPEG,0.3
imgs/n02133161_16147.JPEG,1.0166666666666666
imgs/n02133161_16198.JPEG,0.6833333333333333
imgs/n02133161_19738.JPEG,0.4
imgs/n02133161_6152.JPEG,0.5166666666666667
imgs/n02133161_8448.JPEG,1.2666666666666666
imgs/n02134084_1236.JPEG,0.6
imgs/n02134084_14417.JPEG,0.7666666666666667
imgs/n02134084_1828.JPEG,0.8416666666666667
imgs/n02134084_20215.JPEG,0.44166666666666665
imgs/n02134084_2919.JPEG,0.75
imgs/n02134084_5794.JPEG,0.225
imgs/n02134084_5827.JPEG,0.43333333333333335
imgs/n02134084_8574.JPEG,0.6166666666666667
imgs/n02134418_19487.JPEG,1.5916666666666666
imgs/n02134418_24559.JPEG,0.575
imgs/n02134418_2633.JPEG,0.825
imgs/n02134418_2793.JPEG,0.775
imgs/n02134418_3974.JPEG,1.0583333333333333
imgs/n02134418_541.JPEG,0.325
imgs/n02137549_1441.JPEG,1.475
imgs/n02137549_17414.JPEG,0.825
imgs/n02137549_4048.JPEG,1.1083333333333334
imgs/n02137549_6047.JPEG,0.35
imgs/n02137549_7199.JPEG,0.7666666666666667
imgs/n02137549_731.JPEG,0.4166666666666667
imgs/n02137549_8793.JPEG,0.49166666666666664
imgs/n02137549_9215.JPEG,0.6666666666666666
imgs/n02137549_9258.JPEG,0.7083333333333334
imgs/n02138441_1164.JPEG,0.475
imgs/n02138441_2401.JPEG,0.23333333333333334
imgs/n02138441_2955.JPEG,0.8166666666666667
imgs/n02138441_351.JPEG,2.6666666666666665
imgs/n02165105_1730.JPEG,0.5166666666666667
imgs/n02165105_5088.JPEG,0.8583333333333333
imgs/n02165105_8342.JPEG,1.4583333333333333
imgs/n02165105_9587.JPEG,0.5083333333333333
imgs/n02165105_9643.JPEG,0.95
imgs/n02165456_10633.JPEG,0.8416666666666667
imgs/n02165456_16903.JPEG,0.8583333333333333
imgs/n02165456_22731.JPEG,0.5166666666666667
imgs/n02165456_2627.JPEG,0.5166666666666667
imgs/n02165456_30598.JPEG,0.5666666666666667
imgs/n02165456_5694.JPEG,0.23333333333333334
imgs/n02165456_6472.JPEG,2.0083333333333333
imgs/n02165456_8213.JPEG,0.5833333333333334
imgs/n02167151_11202.JPEG,0.25
imgs/n02167151_2215.JPEG,0.5583333333333333
imgs/n02167151_755.JPEG,0.4
imgs/n02167151_8171.JPEG,1.0833333333333333
imgs/n02167151_8684.JPEG,0.6916666666666667
imgs/n02167151_8825.JPEG,0.675
imgs/n02167151_9045.JPEG,0.5916666666666667
imgs/n02167151_9732.JPEG,0.8166666666666667
imgs/n02168699_10638.JPEG,0.5166666666666667
imgs/n02168699_14568.JPEG,0.4166666666666667
imgs/n02168699_2235.JPEG,0.8833333333333333
imgs/n02168699_414.JPEG,0.775
imgs/n02168699_546.JPEG,2.558333333333333
imgs/n02168699_7294.JPEG,0.38333333333333336
imgs/n02168699_9066.JPEG,0.925
imgs/n02168699_967.JPEG,0.8666666666666667
imgs/n02169497_1819.JPEG,0.43333333333333335
imgs/n02169497_2865.JPEG,1.2666666666666666
imgs/n02169497_5670.JPEG,0.35833333333333334
imgs/n02169497_658.JPEG,1.275
imgs/n02169497_6585.JPEG,0.6833333333333333
imgs/n02169497_7648.JPEG,1.075
imgs/n02172182_19639.JPEG,0.4
imgs/n02172182_3147.JPEG,0.2833333333333333
imgs/n02172182_3296.JPEG,0.9666666666666667
imgs/n02172182_3802.JPEG,0.9083333333333333
imgs/n02172182_4057.JPEG,0.5333333333333333
imgs/n02172182_604.JPEG,2.45
imgs/n02172182_7578.JPEG,1.1083333333333334
imgs/n02174001_10071.JPEG,0.5916666666666667
imgs/n02174001_110.JPEG,0.39166666666666666
imgs/n02174001_1570.JPEG,0.9333333333333333
imgs/n02174001_2692.JPEG,1.075
imgs/n02174001_354.JPEG,0.31666666666666665
imgs/n02174001_5056.JPEG,0.375
imgs/n02174001_5301.JPEG,1.075
imgs/n02174001_5825.JPEG,0.3416666666666667
imgs/n02174001_9644.JPEG,1.0666666666666667
imgs/n02177972_10638.JPEG,0.23333333333333334
imgs/n02177972_1158.JPEG,0.55
imgs/n02177972_2978.JPEG,0.45
imgs/n02177972_5253.JPEG,0.95
imgs/n02177972_5700.JPEG,0.24166666666666667
imgs/n02190166_12368.JPEG,0.25833333333333336
imgs/n02190166_3040.JPEG,0.9583333333333334
imgs/n02190166_5051.JPEG,0.45
imgs/n02190166_5092.JPEG,1.7583333333333333
imgs/n02190166_5375.JPEG,1.7166666666666666
imgs/n02190166_5388.JPEG,0.375
imgs/n02190166_6295.JPEG,1.2416666666666667
imgs/n02190166_6454.JPEG,1.4
imgs/n02206856_1346.JPEG,0.5833333333333334
imgs/n02206856_38812.JPEG,0.7583333333333333
imgs/n02206856_433.JPEG,0.6666666666666666
imgs/n02206856_526.JPEG,2.0166666666666666
imgs/n02206856_6169.JPEG,0.6416666666666667
imgs/n02206856_7679.JPEG,0.9916666666666667
imgs/n02219486_16596.JPEG,0.30833333333333335
imgs/n02219486_21574.JPEG,0.7416666666666667
imgs/n02219486_24056.JPEG,0.35
imgs/n02219486_25261.JPEG,0.6083333333333333
imgs/n02219486_25673.JPEG,0.7166666666666667
imgs/n02219486_30507.JPEG,0.31666666666666665
imgs/n02226429_10157.JPEG,0.625
imgs/n02226429_10610.JPEG,0.875
imgs/n02226429_13113.JPEG,0.48333333333333334
imgs/n02226429_14916.JPEG,0.3
imgs/n02226429_14973.JPEG,0.3416666666666667
imgs/n02226429_15749.JPEG,0.6916666666666667
imgs/n02226429_828.JPEG,0.48333333333333334
imgs/n02229544_17954.JPEG,0.475
imgs/n02229544_21591.JPEG,2.1
imgs/n02229544_2338.JPEG,0.9666666666666667
imgs/n02229544_2507.JPEG,0.7916666666666666
imgs/n02229544_4498.JPEG,0.48333333333333334
imgs/n02229544_6523.JPEG,0.49166666666666664
imgs/n02229544_746.JPEG,0.36666666666666664
imgs/n02229544_9334.JPEG,0.24166666666666667
imgs/n02231487_1203.JPEG,1.725
imgs/n02231487_14295.JPEG,0.38333333333333336
imgs/n02231487_1975.JPEG,0.5083333333333333
imgs/n02231487_2230.JPEG,0.3416666666666667
imgs/n02231487_3179.JPEG,0.35
imgs/n02231487_3222.JPEG,0.7833333333333333
imgs/n02231487_9549.JPEG,0.425
imgs/n02231487_9932.JPEG,0.8583333333333333
imgs/n02233338_17419.JPEG,1.7916666666666667
imgs/n02233338_26716.JPEG,0.2833333333333333
imgs/n02233338_27121.JPEG,0.25
imgs/n02233338_3582.JPEG,0.2916666666666667
imgs/n02233338_3918.JPEG,0.7666666666666667
imgs/n02233338_8272.JPEG,0.6916666666666667
imgs/n02233338_9244.JPEG,0.25833333333333336
imgs/n02236044_10653.JPEG,0.6416666666666667
imgs/n02236044_2601.JPEG,0.8333333333333334
imgs/n02236044_3331.JPEG,0.44166666666666665
imgs/n02236044_4290.JPEG,0.35833333333333334
imgs/n02256656_10612.JPEG,0.39166666666666666
imgs/n02256656_12532.JPEG,0.3
imgs/n02256656_14048.JPEG,0.775
imgs/n02256656_15038.JPEG,2.933333333333333
imgs/n02256656_1653.JPEG,0.3416666666666667
imgs/n02256656_2970.JPEG,0.5666666666666667
imgs/n02256656_4549.JPEG,0.8833333333333333
imgs/n02256656_639.JPEG,0.5416666666666666
imgs/n02259212_1410.JPEG,1.25
imgs/n02259212_244.JPEG,0.38333333333333336
imgs/n02259212_3176.JPEG,2.716666666666667
imgs/n02259212_334.JPEG,0.3333333333333333
imgs/n02259212_4192.JPEG,0.275
imgs/n02259212_4792.JPEG,0.8083333333333333
imgs/n02259212_53.JPEG,1.1333333333333333
imgs/n02259212_8520.JPEG,0.3416666666666667
imgs/n02264363_11064.JPEG,0.7583333333333333
imgs/n02264363_11739.JPEG,0.625
imgs/n02264363_12204.JPEG,0.35
imgs/n02264363_14621.JPEG,0.30833333333333335
imgs/n02264363_15685.JPEG,0.675
imgs/n02264363_18883.JPEG,2.025
imgs/n02264363_2329.JPEG,0.225
imgs/n02264363_3917.JPEG,0.5333333333333333
imgs/n02264363_70.JPEG,0.875
imgs/n02268443_22057.JPEG,0.44166666666666665
imgs/n02268443_24897.JPEG,0.5083333333333333
imgs/n02268443_29457.JPEG,0.85
imgs/n02268443_41849.JPEG,0.49166666666666664
imgs/n02268443_42031.JPEG,0.35833333333333334
imgs/n02268443_4312.JPEG,0.5416666666666666
imgs/n02268443_45009.JPEG,0.2916666666666667
imgs/n02268853_1045.JPEG,1.3833333333333333
imgs/n02268853_14483.JPEG,0.475
imgs/n02268853_4817.JPEG,1.9916666666666667
imgs/n02268853_4924.JPEG,0.275
imgs/n02268853_5097.JPEG,0.475
imgs/n02268853_6117.JPEG,1.925
imgs/n02276258_11224.JPEG,0.4166666666666667
imgs/n02276258_4574.JPEG,0.5916666666666667
imgs/n02276258_5976.JPEG,0.9083333333333333
imgs/n02276258_6181.JPEG,1.0
imgs/n02276258_6734.JPEG,0.925
imgs/n02276258_7317.JPEG,0.39166666666666666
imgs/n02276258_8978.JPEG,0.35
imgs/n02277742_17705.JPEG,1.275
imgs/n02277742_2873.JPEG,1.1916666666666667
imgs/n02277742_43188.JPEG,0.6833333333333333
imgs/n02277742_48144.JPEG,0.575
imgs/n02277742_54626.JPEG,0.8
imgs/n02277742_9533.JPEG,0.36666666666666664
imgs/n02279972_2287.JPEG,0.6
imgs/n02279972_23367.JPEG,0.475
imgs/n02279972_2642.JPEG,0.7333333333333333
imgs/n02279972_26500.JPEG,0.975
imgs/n02279972_28771.JPEG,1.0833333333333333
imgs/n02279972_2965.JPEG,0.775
imgs/n02279972_3316.JPEG,1.6583333333333334
imgs/n02279972_6944.JPEG,1.3333333333333333
imgs/n02279972_8851.JPEG,0.6666666666666666
imgs/n02280649_1278.JPEG,1.175
imgs/n02280649_2426.JPEG,1.0
imgs/n02280649_2583.JPEG,0.3
imgs/n02280649_2827.JPEG,2.9166666666666665
imgs/n02280649_3706.JPEG,0.48333333333333334
imgs/n02280649_7298.JPEG,0.49166666666666664
imgs/n02280649_7520.JPEG,0.44166666666666665
imgs/n02280649_8542.JPEG,0.7833333333333333
imgs/n02280649_9335.JPEG,0.6166666666666667
imgs/n02280649_950.JPEG,0.38333333333333336
imgs/n02281406_10987.JPEG,0.5
imgs/n02281406_11482.JPEG,0.5416666666666666
imgs/n02281406_1853.JPEG,0.4583333333333333
imgs/n02281406_3348.JPEG,1.3333333333333333
imgs/n02281406_5030.JPEG,0.575
imgs/n02281406_6267.JPEG,0.7166666666666667
imgs/n02281406_6961.JPEG,0.725
imgs/n02281406_8303.JPEG,0.4666666666666667
imgs/n02281406_8590.JPEG,0.275
imgs/n02281787_2855.JPEG,0.45
imgs/n02281787_3223.JPEG,1.3333333333333333
imgs/n02281787_3249.JPEG,0.975
imgs/n02281787_3502.JPEG,0.7833333333333333
imgs/n02281787_4064.JPEG,0.55
imgs/n02281787_4155.JPEG,0.35
imgs/n02281787_5602.JPEG,0.35833333333333334
imgs/n02317335_11698.JPEG,0.6416666666666667
imgs/n02317335_13218.JPEG,0.3416666666666667
imgs/n02317335_27299.JPEG,0.275
imgs/n02317335_28697.JPEG,0.48333333333333334
imgs/n02317335_45148.JPEG,0.275
imgs/n02317335_57289.JPEG,1.7166666666666666
imgs/n02317335_6955.JPEG,0.44166666666666665
imgs/n02319095_1953.JPEG,0.16666666666666666
imgs/n02319095_3634.JPEG,0.325
imgs/n02319095_4046.JPEG,0.4166666666666667
imgs/n02319095_5723.JPEG,0.8
imgs/n02319095_6700.JPEG,0.8916666666666667
imgs/n02319095_834.JPEG,0.20833333333333334
imgs/n02319095_9058.JPEG,0.38333333333333336
imgs/n02321529_10301.JPEG,0.39166666666666666
imgs/n02321529_1470.JPEG,0.8
imgs/n02321529_1545.JPEG,0.6416666666666667
imgs/n02321529_5189.JPEG,0.3416666666666667
imgs/n02321529_5576.JPEG,0.2916666666666667
imgs/n02321529_7800.JPEG,2.0166666666666666
imgs/n02321529_8217.JPEG,0.8166666666666667
imgs/n02321529_8627.JPEG,1.2666666666666666
imgs/n02325366_11976.JPEG,0.39166666666666666
imgs/n02325366_2691.JPEG,0.3333333333333333
imgs/n02325366_2753.JPEG,0.525
imgs/n02325366_3600.JPEG,0.9666666666666667
imgs/n02325366_6269.JPEG,0.7916666666666666
imgs/n02326432_12702.JPEG,1.775
imgs/n02326432_15587.JPEG,0.8916666666666667
imgs/n02326432_16914.JPEG,0.4
imgs/n02326432_2219.JPEG,0.38333333333333336
imgs/n02326432_25306.JPEG,0.7916666666666666
imgs/n02326432_2757.JPEG,0.4666666666666667
imgs/n02326432_8411.JPEG,0.38333333333333336
imgs/n02328150_10669.JPEG,0.2833333333333333
imgs/n02328150_117.JPEG,1.4083333333333334
imgs/n02328150_11895.JPEG,0.7
imgs/n02328150_14455.JPEG,0.825
imgs/n02328150_18182.JPEG,1.4333333333333333
imgs/n02328150_9677.JPEG,0.7583333333333333
imgs/n02328150_9887.JPEG,0.3416666666666667
imgs/n02342885_12003.JPEG,0.9583333333333334
imgs/n02342885_1808.JPEG,0.9833333333333333
imgs/n02342885_3536.JPEG,1.7833333333333334
imgs/n02342885_5486.JPEG,0.19166666666666668
imgs/n02342885_6092.JPEG,0.6916666666666667
imgs/n02342885_642.JPEG,0.36666666666666664
imgs/n02342885_9293.JPEG,0.55
imgs/n02346627_12623.JPEG,0.8833333333333333
imgs/n02346627_14385.JPEG,0.3
imgs/n02346627_1767.JPEG,0.6416666666666667
imgs/n02346627_17706.JPEG,0.725
imgs/n02346627_190.JPEG,1.15
imgs/n02346627_19483.JPEG,0.85
imgs/n02346627_44509.JPEG,0.5333333333333333
imgs/n02346627_5392.JPEG,0.25
imgs/n02356798_1087.JPEG,0.36666666666666664
imgs/n02356798_2573.JPEG,0.4166666666666667
imgs/n02356798_2758.JPEG,0.31666666666666665
imgs/n02356798_3159.JPEG,0.5166666666666667
imgs/n02356798_3589.JPEG,0.7916666666666666
imgs/n02356798_6726.JPEG,1.05
imgs/n02361337_2866.JPEG,0.8833333333333333
imgs/n02361337_2908.JPEG,0.35
imgs/n02361337_37306.JPEG,0.26666666666666666
imgs/n02361337_4153.JPEG,0.6916666666666667
imgs/n02361337_4407.JPEG,0.21666666666666667
imgs/n02361337_6491.JPEG,0.4666666666666667
imgs/n02361337_9083.JPEG,1.7583333333333333
imgs/n02363005_1183.JPEG,0.175
imgs/n02363005_1304.JPEG,0.23333333333333334
imgs/n02363005_1730.JPEG,0.625
imgs/n02363005_19761.JPEG,0.6583333333333333
imgs/n02363005_23308.JPEG,1.1333333333333333
imgs/n02363005_2817.JPEG,0.38333333333333336
imgs/n02363005_28176.JPEG,1.1666666666666667
imgs/n02363005_42780.JPEG,0.36666666666666664
imgs/n02364673_10518.JPEG,1.3666666666666667
imgs/n02364673_1412.JPEG,0.38333333333333336
imgs/n02364673_3734.JPEG,0.23333333333333334
imgs/n02364673_6760.JPEG,0.225
imgs/n02364673_792.JPEG,0.3333333333333333
imgs/n02364673_8440.JPEG,0.55
imgs/n02364673_9608.JPEG,0.775
imgs/n02389026_16328.JPEG,0.475
imgs/n02389026_18668.JPEG,0.225
imgs/n02389026_2743.JPEG,0.36666666666666664
imgs/n02389026_4666.JPEG,0.4
imgs/n02389026_5060.JPEG,0.9666666666666667
imgs/n02389026_6352.JPEG,0.4666666666666667
imgs/n02389026_722.JPEG,0.45
imgs/n02389026_7606.JPEG,0.95
imgs/n02389026_812.JPEG,0.625
imgs/n02391049_2100.JPEG,0.6583333333333333
imgs/n02391049_2416.JPEG,0.5166666666666667
imgs/n02391049_306.JPEG,0.6666666666666666
imgs/n02391049_328.JPEG,0.43333333333333335
